acc_mean,acc_std,acc_rms,acc_max,acc_min,acc_range,hrv_rmssd,hrv_lf_hf,label,window_start
9.756423309575855,0.19238122489153175,9.758319851866194,10.339666164770506,9.239422617788406,1.1002435469820995,0.0,0.0,0,0.0
9.769964625519682,0.18124714118256888,9.7716456807486,10.339666164770506,9.282983001772651,1.0566831629978548,0.0,0.0,0,1.0
9.780152795380909,0.17676558511361462,9.781750087437194,10.339666164770506,9.27570681002801,1.0639593547424955,0.0,0.0,0,2.0
9.779644062221168,0.16494790735968715,9.781035006372285,10.281406494327515,9.27570681002801,1.005699684299504,0.0,0.0,0,3.0
9.780238886757898,0.15991901557248628,9.781546236336718,10.20279308750795,9.27570681002801,0.9270862774799404,0.0,0.0,0,4.0
9.763273449023991,0.17471543247119029,9.76483660502112,10.20279308750795,9.252771204720238,0.9500218827877127,0.0,0.0,0,5.0
9.761318402807019,0.183121933611368,9.763035931694022,10.268887354450824,9.252771204720238,1.0161161497305855,0.0,0.0,0,6.0
9.757307732277235,0.18346976488972289,9.759032500047624,10.268887354450824,9.252771204720238,1.0161161497305855,0.0,0.0,0,7.0
9.757052566181713,0.1903762646806537,9.758909667651755,10.268887354450824,9.277473603955983,0.991413750494841,720.0,0.49999999930555555,0,8.0
9.73966491268667,0.24503867181718617,9.742746869446306,10.838165522006019,9.15595107032033,1.682214451685688,20.0,0.4999999750000012,0,9.0
9.766986109611542,0.35282110059512567,9.773356659529517,10.838165522006019,8.147742238706376,2.6904232832996424,100.0,0.7118052096840354,0,10.0
9.759228628717057,0.41750924642619436,9.768155271002911,11.25812628504406,8.147742238706376,3.1103840463376837,0.0,0.0,0,11.0
9.770502757274754,0.40019957521937144,9.77869540531452,11.25812628504406,8.147742238706376,3.1103840463376837,0.0,0.0,0,12.0
9.739700880643769,0.4393980245894787,9.749607369962451,11.30087756203473,8.592532031008322,2.708345531026408,0.0,0.0,0,13.0
9.746811721599716,0.541957129389619,9.761867457941122,11.55717337397428,7.833583421397898,3.723589952576382,0.0,0.0,0,14.0
9.759254554652767,0.5683228455367733,9.775788475579336,11.55717337397428,7.833583421397898,3.723589952576382,0.0,0.0,0,15.0
9.779576436585687,0.6184482640352414,9.79911187477264,11.55717337397428,7.833583421397898,3.723589952576382,0.0,0.0,0,16.0
9.8066368482436,0.5501390564128062,9.822055755019921,11.802137570796233,8.106901093321664,3.6952364774745696,0.0,0.0,0,17.0
9.814862016901928,0.665119792225789,9.83737265477092,11.802137570796233,8.083274586607832,3.7188629841884016,0.0,0.0,0,18.0
9.824042960952053,0.9163882906795515,9.866690812928425,12.919966424836407,6.290363602368307,6.629602822468099,0.0,0.0,0,19.0
9.766506541202489,1.0477521121639637,9.822547251497191,12.934782105408656,6.290363602368307,6.644418503040349,0.0,0.0,0,20.0
9.846373987801867,1.2021000942944045,9.919482110693272,12.934782105408656,6.290363602368307,6.644418503040349,0.0,0.0,0,21.0
9.76427498292887,0.9998529650924453,9.815333509058913,12.934782105408656,7.900882671100742,5.033899434307914,0.0,0.0,0,22.0
9.780887426482604,0.8312005578641299,9.81614248149033,12.908137802661544,8.009293498180723,4.898844304480821,0.0,0.0,0,23.0
9.68937573428881,0.38820523354889924,9.69714934522407,10.741055025955319,8.43903293924132,2.3020220867139987,0.0,0.0,0,24.0
9.741416195610856,0.22493377407304582,9.744012761631023,10.384995559045802,9.022370636479085,1.3626249225667166,0.0,0.0,0,25.0
9.759462510112812,0.15820640263514407,9.760744733478704,10.122530036446866,9.319075784385541,0.803454252061325,0.0,0.0,0,26.0
9.76158679717753,0.14697552285314194,9.762693204395424,10.242706342876378,9.374963750370238,0.8677425925061399,700.0,0.4999999992857143,0,27.0
9.767004817235277,0.3242935651818491,9.772387088951985,10.819202747305367,8.365373991071767,2.4538287562336,0.0,0.0,0,28.0
9.762062073405223,0.34961528768511413,9.768320570824844,10.819202747305367,8.365373991071767,2.4538287562336,0.0,0.0,0,29.0
9.755877106133505,0.3692113572072298,9.76286101182797,10.819202747305367,8.365373991071767,2.4538287562336,0.0,0.0,0,30.0
9.764346061027148,0.26492213498975675,9.767939277918547,10.535827497344478,9.158021721097848,1.37780577624663,0.0,0.0,0,31.0
9.770783539167917,0.2655168593383047,9.7743905268752,10.535827497344478,9.131752817619407,1.4040746797250705,0.0,0.0,0,32.0
9.750021546290133,0.3659167215585964,9.756885527679312,10.823720356998328,8.729960074650972,2.093760282347356,80.0,0.4999999937500001,0,33.0
9.749388399330416,0.878084961994442,9.78885117679696,12.77911661563315,6.220546156422602,6.558570459210548,80.0,0.4999999937500001,0,34.0
9.775084795126451,1.24509441920322,9.854062251916382,12.900879741458757,5.590441911892923,7.310437829565834,0.0,0.0,0,35.0
9.82082626059876,1.4188426011954802,9.922789061943893,12.900879741458757,5.590441911892923,7.310437829565834,0.0,0.0,0,36.0
9.793615696365473,1.4097423845594932,9.894558201300333,13.92773848766913,5.590441911892923,8.337296575776207,0.0,0.0,0,37.0
9.733299189594112,1.3276440549569681,9.823428721725218,13.92773848766913,6.408096716112281,7.519641771556849,0.0,0.0,0,38.0
9.864441616090499,1.730605119858828,10.015098725331653,18.296944398275905,5.67456321931477,12.622381178961135,0.0,0.0,0,39.0
9.836289208543478,1.6496470094143,9.973661346254866,18.296944398275905,5.67456321931477,12.622381178961135,0.0,0.0,0,40.0
9.983457747908615,1.6800171209540262,10.123827642298897,18.296944398275905,5.67456321931477,12.622381178961135,0.0,0.0,0,41.0
9.799391087413973,1.0975518060018181,9.860663550235667,16.42588287672842,7.282247826907567,9.143635049820851,0.0,0.0,0,42.0
9.871991977644706,0.9751034768164392,9.920032882867925,16.42588287672842,8.197843895801881,8.228038980926538,0.0,0.0,0,43.0
9.740743168677367,0.7116060925676554,9.766701628959195,11.461610995405488,7.503182325413664,3.9584286699918243,0.0,0.0,0,44.0
9.793509275025226,0.8346847367866003,9.82901432137677,12.3032210453198,7.503182325413664,4.800038719906136,780.0,0.4999999993589744,0,45.0
9.691196808998923,0.7924086738698876,9.723538815532908,12.3032210453198,7.503182325413664,4.800038719906136,0.0,0.0,0,46.0
9.585916013003763,0.6398867732305251,9.607249392563793,12.3032210453198,8.31934794920852,3.98387309611128,0.0,0.0,0,47.0
9.488004055932286,0.29646466851743036,9.492634632443549,10.298750691710136,8.715519801480575,1.5832308902295615,0.0,0.0,0,48.0
9.45198658472868,0.40893425240547426,9.460828590598254,11.256023029916026,8.479025700963525,2.7769973289525005,80.0,0.4999999937500001,0,49.0
9.573773742808628,0.5269948762930279,9.58826716764458,11.93350191626917,8.479025700963525,3.454476215305645,568.5068161420758,0.6328033206262885,0,50.0
9.664086974527251,0.5641621885362813,9.680540068932173,11.93350191626917,8.479025700963525,3.454476215305645,0.0,0.0,0,51.0
9.769167366916612,0.44872797705677425,9.779467666505264,11.93350191626917,8.518066207725788,3.4154357085433826,0.0,0.0,0,52.0
9.769513572274361,0.2919373071401361,9.773874504522407,10.754121680546486,8.726079891910228,2.0280417886362585,0.0,0.0,0,53.0
9.741181123237977,0.18552215068431924,9.742947610662927,10.309325140187402,8.783364949294775,1.5259601908926275,20.0,0.4999999750000012,0,54.0
9.746683262354157,0.16490478932755762,9.74807818014391,10.124977071485148,9.245724625451972,0.8792524460331759,14.142135623730951,0.666666619526218,0,55.0
9.744376192481516,0.21462139011690826,9.746739440535807,10.474711565809342,9.050556615286157,1.4241549505231852,0.0,0.0,0,56.0
9.77756041991799,0.34081101828361665,9.78349834748953,10.921657612007849,8.649933908123229,2.2717237038846196,0.0,0.0,0,57.0
9.777904772236525,0.3415811248628873,9.783869347031796,10.921657612007849,8.649933908123229,2.2717237038846196,0.0,0.0,0,58.0
9.77229221327861,0.31967122535210507,9.777519357895637,10.921657612007849,8.649933908123229,2.2717237038846196,0.0,0.0,0,59.0
9.749204977401329,0.21102449250903493,9.751488554463133,10.503935009062081,8.982299426344014,1.5216355827180674,0.0,0.0,0,60.0
9.746026034965434,0.21138146370199523,9.748318090697534,10.503935009062081,9.178953348285413,1.3249816607766682,0.0,0.0,0,61.0
9.758929264076247,0.18970822501827497,9.760773001759816,10.503935009062081,9.265267019325455,1.2386679897366264,0.0,0.0,0,62.0
9.74699515328616,0.15975336040141047,9.748304245064544,10.209621316292784,9.265267019325455,0.9443542969673295,740.0,0.4999999993243243,0,63.0
9.744501496876843,0.19888834604846464,9.746530972444962,10.353511908961133,8.723751454672469,1.6297604542886646,0.0,0.0,0,64.0
9.746781460740003,0.25946059948017036,9.750234286729095,10.614446061853629,8.723751454672469,1.8906946071811603,0.0,0.0,0,65.0
9.786345166732785,0.40079516063202175,9.79454891678122,11.051207050476433,8.673940146259946,2.377266904216487,0.0,0.0,0,66.0
9.79707577382875,0.4071880286853491,9.805533937978435,11.051207050476433,8.673940146259946,2.377266904216487,780.0,0.4999999993589744,0,67.0
9.794834762890364,0.3866451605354102,9.802463083964714,11.051207050476433,8.673940146259946,2.377266904216487,120.0,0.4999999958333334,0,68.0
9.76675061703395,0.24395607535221367,9.769796936581345,10.376643822551683,9.195623535791361,1.1810202867603223,0.0,0.0,0,69.0
9.760057897792073,0.1895454154352446,9.761898259701642,10.302472545156334,9.195623535791361,1.1068490093649732,0.0,0.0,0,70.0
9.756265658604253,0.17135349846693995,9.757770320247218,10.223550650458968,9.255778108684327,0.9677725417746412,0.0,0.0,0,71.0
9.744630703734366,0.1689395302739721,9.746095018880727,10.223550650458968,9.301555489517654,0.9219951609413144,0.0,0.0,0,72.0
9.73687714956439,0.17208745709127496,9.738397749044621,10.223550650458968,9.283845488324868,0.9397051621340999,0.0,0.0,0,73.0
9.73767002605633,0.17570381710045352,9.739255072524776,10.274073265030768,9.283845488324868,0.9902277767059005,0.0,0.0,0,74.0
9.753697136625169,0.18735089186306017,9.755496306682296,10.314451661673537,9.283845488324868,1.0306061733486693,0.0,0.0,0,75.0
9.748813646739155,0.1834179909114935,9.750538942962978,10.314451661673537,9.217372170597214,1.0970794910763235,0.0,0.0,0,76.0
9.754857288754522,0.175345650691437,9.756433099303436,10.314451661673537,9.217372170597214,1.0970794910763235,0.0,0.0,0,77.0
9.749410786728603,0.1750317581389198,9.750981837986227,10.23460360301756,9.01652558916127,1.2180780138562888,0.0,0.0,0,78.0
9.752828860799992,0.1837894606459283,9.754560438784406,10.23460360301756,9.01652558916127,1.2180780138562888,0.0,0.0,0,79.0
9.737259825886774,0.20839080280413808,9.739489496042482,10.23460360301756,9.01652558916127,1.2180780138562888,0.0,0.0,0,80.0
9.737662671084749,0.19515312172003713,9.739618012876813,10.23154198312747,9.231110194382689,1.0004317887447804,0.0,0.0,0,81.0
9.738146221935224,0.2024318579879261,9.740250022300238,10.23154198312747,9.187166689235587,1.044375293891882,0.0,0.0,0,82.0
