acc_mean,acc_std,acc_rms,acc_max,acc_min,acc_range,hrv_rmssd,hrv_lf_hf,label,window_start
9.78629084682804,0.1424701814161697,9.787327842230635,10.15494760116959,9.39276547031299,0.7621821308566012,20.0,0.4999999750000012,0,0.0
9.765472635910974,0.15042749536681813,9.7666311609525,10.176133659696104,9.315730224968947,0.8604034347271572,16.32993161855452,0.53033005341396,0,1.0
9.766693219412732,0.14607204520650532,9.767785495418778,10.176133659696104,9.315730224968947,0.8604034347271572,23.094010767585033,0.7499999675240487,0,2.0
9.750602152248012,0.1416584301308536,9.751631117010666,10.176133659696104,9.315730224968947,0.8604034347271572,89.44271909999159,0.7601169415677262,0,3.0
9.766243313622132,0.11886842772733264,9.766966681830104,10.011548979553563,9.434071525931952,0.5774774536216114,94.86832980505137,0.7888106294318215,0,4.0
9.772530903862547,0.1170127820102888,9.773231413309638,10.037804858976886,9.45352807980174,0.5842767791751449,20.0,0.4999999750000012,0,5.0
9.776182135604408,0.1185355992008789,9.77690072757153,10.092365705106014,9.499231682094084,0.5931340230119293,100.0,0.4999999950000001,0,6.0
9.775562868097097,0.12159331859457848,9.77631905797093,10.092365705106014,9.499231682094084,0.5931340230119293,20.0,0.4999999750000012,0,7.0
9.761992552686676,0.13137405932895546,9.762876509624338,10.092365705106014,9.342056316727062,0.7503093883789518,120.83045973594572,0.7684810707691899,0,8.0
9.76576953382009,0.1408274284433163,9.766784883076445,10.07415730012193,9.322558988866739,0.7515983112551918,114.0175425099138,0.6242944681054247,0,9.0
9.769250525003242,0.20160760694409322,9.771330587358808,10.457550281495184,9.086628446627275,1.370921834867909,44.721359549995796,0.557773338550526,0,10.0
9.770085112648122,0.2002626539121938,9.77213734241084,10.457550281495184,9.086628446627275,1.370921834867909,31.622776601683793,0.7888106128022336,0,11.0
9.755694230438003,0.19926114546109194,9.757728983830807,10.457550281495184,9.086628446627275,1.370921834867909,20.0,0.8164965401028991,0,12.0
9.75280157793125,0.14160723528151792,9.753829567281887,10.182332388942132,9.279775924471453,0.9025564644706794,16.32993161855452,0.6123723981957967,0,13.0
9.757249904253522,0.14771258853416566,9.758367932337192,10.182332388942132,9.279775924471453,0.9025564644706794,14.142135623730951,0.666666619526218,0,14.0
9.783468321899397,0.1435328543830781,9.784521147501104,10.182332388942132,9.39816253158031,0.7841698573618228,452.54833995939043,0.6666666651935275,0,15.0
9.786146382209742,0.1491767851517359,9.787283317001966,10.169323243466106,9.39816253158031,0.7711607118857966,466.6904755831214,0.6666666652381681,0,16.0
9.793929605278183,0.1521272930285178,9.795111016544361,10.277226644382228,9.39816253158031,0.8790641128019185,0.0,0.0,0,17.0
9.755915064034275,0.2040330774902996,9.758048382405216,10.277226644382228,8.87154584323386,1.4056808011483675,0.0,0.0,0,18.0
9.820350787744777,2.0792638657911766,10.038058966650091,25.23692639447205,1.9347219973164103,23.30220439715564,0.0,0.0,0,19.0
9.809199496891496,2.080417692155617,10.027389118990572,25.23692639447205,1.9347219973164103,23.30220439715564,20.0,0.4999999750000012,0,20.0
9.9913352325503,2.713029389915443,10.353130357517282,25.23692639447205,1.9347219973164103,23.30220439715564,58.309518948453004,0.7409585609276139,0,21.0
9.93973397525337,1.8627867394795496,10.112778348979425,20.363200129891176,2.4951850036620535,17.86801512622912,470.1063709417263,0.7053626360680935,0,22.0
9.967553576494248,1.878168224713681,10.14296012910469,20.363200129891176,2.4951850036620535,17.86801512622912,700.0,0.4999999992857143,0,23.0
9.828648265988459,0.8844070546055139,9.868358656572731,14.250882158659513,7.037208512613507,7.213673646046006,42.42640687119285,0.666666650953183,0,24.0
9.830064911324728,0.7872068294830903,9.861534908585096,12.242545856152635,7.963181317319103,4.279364538833532,0.0,0.0,0,25.0
