acc_mean,acc_std,acc_rms,acc_max,acc_min,acc_range,hrv_rmssd,hrv_lf_hf,label,window_start
9.410468894074024,0.32332063847706893,9.416021508131765,10.694115191543432,8.233448685696656,2.460666505846776,580.0,0.49999999913793103,0,0.0
9.408754544534492,0.3312998157281921,9.414585580215414,10.694115191543432,8.233448685696656,2.460666505846776,410.1219330881976,0.6666666650411338,0,1.0
9.49412105729187,0.4516495333940044,9.50485780806467,10.973943107652783,8.233448685696656,2.740494421956127,600.0,0.49999999916666665,0,2.0
9.569828002328304,0.5153122247278025,9.583692121677366,11.473475637752493,8.35213210877917,3.1213435289733233,0.0,0.0,0,3.0
9.690582688386696,0.5695051794675631,9.70730286896934,11.473475637752493,8.35213210877917,3.1213435289733233,1120.0,0.4999999995535714,0,4.0
9.715538358708379,0.682316761627148,9.739468248458499,12.111942314278087,8.232686289134307,3.87925602514378,620.0,0.4999999991935484,0,5.0
9.818295977719258,1.069152439997215,9.8763365093566,13.998704106917362,7.5502579313557225,6.44844617556164,80.0,0.4999999937500001,0,6.0
9.787624100422851,1.0534682402445215,9.844154654635517,13.998704106917362,7.5502579313557225,6.44844617556164,0.0,0.0,0,7.0
9.812031205409067,0.9473801681580862,9.857661262132135,13.998704106917362,7.5502579313557225,6.44844617556164,0.0,0.0,0,8.0
9.736739100123781,0.3484861994142212,9.742973413443218,10.778426976604703,8.5945653677193,2.183861608885403,0.0,0.0,0,9.0
9.761977506793398,0.28973695436393165,9.76627627839108,10.546331448024949,9.008375524211676,1.5379559238132732,11.547005383792516,0.8660253287844452,0,10.0
9.772265346118587,0.3695072066063694,9.779248722201736,11.28916193825299,8.71988409146016,2.5692778467928292,14.142135623730951,0.8944271277543672,0,11.0
9.76512569702985,0.7209801542846658,9.791705278533717,13.251660239619374,8.25680625302544,4.9948539865939345,14.142135623730951,0.6666666195262179,0,12.0
9.896859633530049,1.1539059479854514,9.963901321399801,13.54133010062527,7.753196498632032,5.788133601993239,0.0,0.0,0,13.0
9.775731707868736,1.38878605165849,9.873887639704606,13.54133010062527,6.708457249062559,6.832872851562711,0.0,0.0,0,14.0
9.887314443284286,2.127135289156031,10.113540005297402,20.556120146226522,6.276391617800789,14.279728528425734,0.0,0.0,0,15.0
9.526327006088916,3.0839924962411964,10.013087233406639,20.556120146226522,2.4381244208612487,18.117995725365272,0.0,0.0,0,16.0
9.87086415594448,4.095155899798638,10.686639370202641,22.522997252808075,2.4381244208612487,20.084872831946825,20.0,0.47140449722080674,0,17.0
9.71005762312067,4.425012838942979,10.670799298512462,22.522997252808075,2.2348174977165365,20.288179755091537,11.547005383792516,0.7499999350481004,0,18.0
10.276299581472964,4.241469346154914,11.117211669413928,22.522997252808075,2.2348174977165365,20.288179755091537,31.622776601683793,0.9797958661294055,0,19.0
10.100122528115001,4.004015091638053,10.864833727996093,23.849335693054428,2.2348174977165365,21.61451819533789,38.72983346207417,0.7589466188444937,0,20.0
10.113381151880416,4.391079646133289,11.025518526667852,23.849335693054428,1.9466501161996215,21.902685576854807,358.8871688985272,0.710393118126025,0,21.0
9.666830989351862,4.800681219643368,10.793246108068233,23.849335693054428,1.9466501161996215,21.902685576854807,610.0819617067857,0.47153115656059025,0,22.0
