acc_mean,acc_std,acc_rms,acc_max,acc_min,acc_range,hrv_rmssd,hrv_lf_hf,label,window_start
9.599962333230387,0.2661667398914391,9.603651468731394,10.208167413399918,7.839027460724959,2.369139952674959,0.0,0.0,0,0.0
9.641658965037028,0.15689158545889434,9.642935370916195,9.996871313566059,9.145453630629811,0.8514176829362476,0.0,0.0,0,1.0
9.64994217601557,0.16725066165071487,9.651391442909496,10.198900531429846,9.145453630629811,1.0534469008000347,0.0,0.0,0,2.0
9.659474588265123,0.21995461662881177,9.661978542447505,10.198900531429846,8.917656401207662,1.2812441302221842,0.0,0.0,0,3.0
9.699358656107425,0.9543412306459343,9.746195438442468,15.16247050186743,6.892183644535309,8.27028685733212,0.0,0.0,0,4.0
9.795706317180432,1.3225614631893254,9.884585528810105,15.16247050186743,6.828538128918956,8.333932372948475,0.0,0.0,0,5.0
9.907114570951025,1.4971016475685472,10.019592430089288,15.16247050186743,6.828538128918956,8.333932372948475,0.0,0.0,0,6.0
9.841649078896841,1.6565248243395707,9.980086727368871,15.342236330825438,6.370843110609458,8.97139322021598,0.0,0.0,0,7.0
9.862185715798054,1.517605264323747,9.978268027628557,15.342236330825438,6.370843110609458,8.97139322021598,0.0,0.0,0,8.0
9.784610761205146,1.337983143605928,9.875667402300726,15.342236330825438,6.370843110609458,8.97139322021598,0.0,0.0,0,9.0
9.92508139036553,1.1545378242803812,9.992006715023479,13.964760092833677,7.356351094122683,6.608408998710994,0.0,0.0,0,10.0
9.871402557055413,1.2332685721543484,9.948142530869962,13.964760092833677,7.129129885897718,6.835630206935959,0.0,0.0,0,11.0
9.874430259824177,1.2536956849498067,9.953699102675003,13.964760092833677,7.129129885897718,6.835630206935959,0.0,0.0,0,12.0
9.78165519570798,0.8276644456311523,9.81660872207316,13.648646506507522,7.129129885897718,6.519516620609804,0.0,0.0,0,13.0
9.7491880135126,0.3467060626780762,9.755350942775737,10.790424143656264,8.30531798849388,2.4851061551623843,0.0,0.0,0,14.0
9.735043179096571,0.2818338076874356,9.739121931366826,10.558660881191326,8.850604574270621,1.7080563069207049,0.0,0.0,0,15.0
9.751500913831203,0.3153840707437054,9.756599673273966,10.77831404072084,8.850604574270621,1.927709466450219,0.0,0.0,0,16.0
9.756498746633222,0.369189145609446,9.763481367744369,10.77831404072084,8.830528407887039,1.947785632833801,0.0,0.0,0,17.0
9.776275900958586,0.3629252320055954,9.783010028395653,10.91237966943966,8.830528407887039,2.0818512615526217,0.0,0.0,0,18.0
9.78582132318795,0.3087930650267483,9.790692116820374,10.91237966943966,8.830528407887039,2.0818512615526217,0.0,0.0,0,19.0
9.787836707661398,0.22558900445296243,9.79043603803089,10.91237966943966,9.204455625271926,1.7079240441677346,0.0,0.0,0,20.0
9.782219373022858,0.1788242091355266,9.783853737649427,10.412281776733666,9.341442054629466,1.0708397221041999,0.0,0.0,0,21.0
9.758351781017405,0.16939675784916633,9.75982196270277,10.412281776733666,9.27759194815659,1.1346898285770752,0.0,0.0,0,22.0
9.746421600946405,0.1532214525101145,9.747625907722556,10.124196683297889,9.244899122651367,0.8792975606465223,0.0,0.0,0,23.0
9.735168952503535,0.14948353958398672,9.73631654489496,10.17717801694065,9.244899122651367,0.9322788942892828,0.0,0.0,0,24.0
9.74568027802544,0.14784784355545574,9.746801683954486,10.17717801694065,9.244899122651367,0.9322788942892828,0.0,0.0,0,25.0
9.745313685546453,0.14631192404919405,9.746411955628492,10.17717801694065,9.351923184917634,0.8252548320230151,0.0,0.0,0,26.0
9.754040221067948,0.1386716888532672,9.75502590829469,10.161711796547863,9.473484749156459,0.6882270473914041,0.0,0.0,0,27.0
9.723076246934047,0.2621725522404209,9.726610208641103,10.279199240062429,8.524543610657407,1.754655629405022,0.0,0.0,0,28.0
9.752189300007858,0.5126086739302419,9.765652246305738,11.668524173364856,8.452837392994141,3.2156867803707154,0.0,0.0,0,29.0
9.842319992609522,0.9539736548960258,9.888444193661448,12.82842578496676,7.996927558562725,4.831498226404034,0.0,0.0,0,30.0
